username,date,year,month,projectid,projectname,timelog
user26,2020-01-16,2020,1,9,Project Iota,83
user27,2020-01-16,2020,1,8,Project Theta,118
user28,2020-01-16,2020,1,1,Project Alpha,119
user29,2020-01-16,2020,1,5,Project Epsilon,23
user32,2020-01-16,2020,1,2,Project Beta,112
user33,2020-01-16,2020,1,7,Project Eta,247
user34,2020-01-16,2020,1,5,Project Epsilon,85
user36,2020-01-16,2020,1,9,Project Iota,76
user37,2020-01-16,2020,1,1,Project Alpha,43
user38,2020-01-16,2020,1,8,Project Theta,42
user39,2020-01-16,2020,1,3,Project Gamma,27
user40,2020-01-16,2020,1,7,Project Eta,157
user41,2020-01-16,2020,1,8,Project Theta,72
user42,2020-01-16,2020,1,7,Project Eta,33
user43,2020-01-16,2020,1,10,Project Kappa,21
user44,2020-01-16,2020,1,6,Project Zeta,128
user45,2020-01-16,2020,1,2,Project Beta,183
user46,2020-01-16,2020,1,10,Project Kappa,90
user48,2020-01-16,2020,1,5,Project Epsilon,198
user49,2020-01-16,2020,1,3,Project Gamma,308
user50,2020-01-16,2020,1,7,Project Eta,146
user1,2020-01-17,2020,1,5,Project Epsilon,204
user2,2020-01-17,2020,1,3,Project Gamma,62
user3,2020-01-17,2020,1,1,Project Alpha,91
user4,2020-01-17,2020,1,8,Project Theta,187
user5,2020-01-17,2020,1,7,Project Eta,31
user6,2020-01-17,2020,1,9,Project Iota,131
user7,2020-01-17,2020,1,6,Project Zeta,150
user9,2020-01-17,2020,1,3,Project Gamma,154
user10,2020-01-17,2020,1,6,Project Zeta,54
user13,2020-01-17,2020,1,10,Project Kappa,71
user14,2020-01-17,2020,1,10,Project Kappa,209
user16,2020-01-17,2020,1,4,Project Delta,213
user17,2020-01-17,2020,1,9,Project Iota,124
user18,2020-01-17,2020,1,1,Project Alpha,22
user19,2020-01-17,2020,1,3,Project Gamma,220
user22,2020-01-17,2020,1,2,Project Beta,48
user23,2020-01-17,2020,1,8,Project Theta,25
user24,2020-01-17,2020,1,10,Project Kappa,230
user25,2020-01-17,2020,1,10,Project Kappa,52
user26,2020-01-17,2020,1,5,Project Epsilon,29
user27,2020-01-17,2020,1,4,Project Delta,16
user29,2020-01-17,2020,1,4,Project Delta,66
user30,2020-01-17,2020,1,2,Project Beta,211
user31,2020-01-17,2020,1,6,Project Zeta,57
user32,2020-01-17,2020,1,7,Project Eta,42
user34,2020-01-17,2020,1,6,Project Zeta,43
user35,2020-01-17,2020,1,6,Project Zeta,71
user36,2020-01-17,2020,1,8,Project Theta,98
user37,2020-01-17,2020,1,4,Project Delta,42
user38,2020-01-17,2020,1,8,Project Theta,76
user40,2020-01-17,2020,1,7,Project Eta,88
user43,2020-01-17,2020,1,3,Project Gamma,34
user44,2020-01-17,2020,1,7,Project Eta,241
user48,2020-01-17,2020,1,7,Project Eta,96
user49,2020-01-17,2020,1,7,Project Eta,203
user50,2020-01-17,2020,1,5,Project Epsilon,40
user1,2020-01-18,2020,1,6,Project Zeta,16
user3,2020-01-18,2020,1,10,Project Kappa,83
user4,2020-01-18,2020,1,4,Project Delta,90
user5,2020-01-18,2020,1,2,Project Beta,293
user6,2020-01-18,2020,1,4,Project Delta,318
user7,2020-01-18,2020,1,2,Project Beta,24
user8,2020-01-18,2020,1,9,Project Iota,57
user12,2020-01-18,2020,1,9,Project Iota,15
user13,2020-01-18,2020,1,5,Project Epsilon,65
user15,2020-01-18,2020,1,5,Project Epsilon,121
user16,2020-01-18,2020,1,7,Project Eta,207
user17,2020-01-18,2020,1,9,Project Iota,148
user18,2020-01-18,2020,1,9,Project Iota,189
user20,2020-01-18,2020,1,8,Project Theta,248
user21,2020-01-18,2020,1,2,Project Beta,20
user22,2020-01-18,2020,1,10,Project Kappa,87
user24,2020-01-18,2020,1,5,Project Epsilon,223
user26,2020-01-18,2020,1,2,Project Beta,63
user27,2020-01-18,2020,1,5,Project Epsilon,71
user28,2020-01-18,2020,1,10,Project Kappa,163
user31,2020-01-18,2020,1,6,Project Zeta,35
user32,2020-01-18,2020,1,3,Project Gamma,173
user33,2020-01-18,2020,1,6,Project Zeta,52
user37,2020-01-18,2020,1,6,Project Zeta,131
user38,2020-01-18,2020,1,6,Project Zeta,97
user39,2020-01-18,2020,1,8,Project Theta,137
user40,2020-01-18,2020,1,10,Project Kappa,49
user41,2020-01-18,2020,1,4,Project Delta,247
user42,2020-01-18,2020,1,2,Project Beta,44
user43,2020-01-18,2020,1,8,Project Theta,114
user44,2020-01-18,2020,1,1,Project Alpha,219
user46,2020-01-18,2020,1,2,Project Beta,348
user47,2020-01-18,2020,1,5,Project Epsilon,241
user48,2020-01-18,2020,1,7,Project Eta,144
user49,2020-01-18,2020,1,10,Project Kappa,194
user50,2020-01-18,2020,1,9,Project Iota,17
user1,2020-01-19,2020,1,4,Project Delta,274
user2,2020-01-19,2020,1,10,Project Kappa,20
user3,2020-01-19,2020,1,1,Project Alpha,95
user4,2020-01-19,2020,1,4,Project Delta,261
user5,2020-01-19,2020,1,7,Project Eta,47
user6,2020-01-19,2020,1,1,Project Alpha,28
user7,2020-01-19,2020,1,5,Project Epsilon,49
user8,2020-01-19,2020,1,3,Project Gamma,192
user10,2020-01-19,2020,1,5,Project Epsilon,39
user11,2020-01-19,2020,1,9,Project Iota,81
user12,2020-01-19,2020,1,4,Project Delta,135
user16,2020-01-19,2020,1,7,Project Eta,278
user17,2020-01-19,2020,1,7,Project Eta,203
user19,2020-01-19,2020,1,3,Project Gamma,90
user20,2020-01-19,2020,1,7,Project Eta,264
user22,2020-01-19,2020,1,2,Project Beta,11
user23,2020-01-19,2020,1,10,Project Kappa,217
user25,2020-01-19,2020,1,6,Project Zeta,239
user27,2020-01-19,2020,1,6,Project Zeta,15
user28,2020-01-19,2020,1,3,Project Gamma,104
user32,2020-01-19,2020,1,5,Project Epsilon,155
user35,2020-01-19,2020,1,10,Project Kappa,15
user37,2020-01-19,2020,1,1,Project Alpha,155
user38,2020-01-19,2020,1,6,Project Zeta,34
user39,2020-01-19,2020,1,4,Project Delta,96
user40,2020-01-19,2020,1,8,Project Theta,19
user41,2020-01-19,2020,1,5,Project Epsilon,180
user42,2020-01-19,2020,1,9,Project Iota,141
user43,2020-01-19,2020,1,9,Project Iota,128
user44,2020-01-19,2020,1,9,Project Iota,38
user45,2020-01-19,2020,1,2,Project Beta,219
user46,2020-01-19,2020,1,1,Project Alpha,121
user47,2020-01-19,2020,1,8,Project Theta,26
user49,2020-01-19,2020,1,1,Project Alpha,131
user50,2020-01-19,2020,1,9,Project Iota,196
user3,2020-01-20,2020,1,6,Project Zeta,47
user5,2020-01-20,2020,1,10,Project Kappa,47
user6,2020-01-20,2020,1,6,Project Zeta,238
user7,2020-01-20,2020,1,9,Project Iota,241
user9,2020-01-20,2020,1,6,Project Zeta,146
user10,2020-01-20,2020,1,9,Project Iota,281
user11,2020-01-20,2020,1,9,Project Iota,105
user13,2020-01-20,2020,1,10,Project Kappa,37
user14,2020-01-20,2020,1,2,Project Beta,249
user15,2020-01-20,2020,1,6,Project Zeta,163
user17,2020-01-20,2020,1,3,Project Gamma,143
user19,2020-01-20,2020,1,1,Project Alpha,248
user23,2020-01-20,2020,1,8,Project Theta,74
user27,2020-01-20,2020,1,8,Project Theta,129
user29,2020-01-20,2020,1,3,Project Gamma,17
user30,2020-01-20,2020,1,2,Project Beta,309
user31,2020-01-20,2020,1,9,Project Iota,172
user33,2020-01-20,2020,1,9,Project Iota,41
user34,2020-01-20,2020,1,2,Project Beta,201
user35,2020-01-20,2020,1,5,Project Epsilon,15
user36,2020-01-20,2020,1,9,Project Iota,197
user37,2020-01-20,2020,1,9,Project Iota,27
user38,2020-01-20,2020,1,1,Project Alpha,78
user40,2020-01-20,2020,1,7,Project Eta,48
user44,2020-01-20,2020,1,8,Project Theta,274
user45,2020-01-20,2020,1,10,Project Kappa,43
user46,2020-01-20,2020,1,2,Project Beta,133
user47,2020-01-20,2020,1,5,Project Epsilon,102
user48,2020-01-20,2020,1,10,Project Kappa,188
user49,2020-01-20,2020,1,7,Project Eta,91
user50,2020-01-20,2020,1,3,Project Gamma,44
user1,2020-01-21,2020,1,10,Project Kappa,128
user3,2020-01-21,2020,1,10,Project Kappa,32
user7,2020-01-21,2020,1,1,Project Alpha,22
user8,2020-01-21,2020,1,2,Project Beta,264
user9,2020-01-21,2020,1,8,Project Theta,157
user10,2020-01-21,2020,1,8,Project Theta,22
user11,2020-01-21,2020,1,9,Project Iota,23
user12,2020-01-21,2020,1,2,Project Beta,141
user13,2020-01-21,2020,1,5,Project Epsilon,9
user14,2020-01-21,2020,1,4,Project Delta,262
user15,2020-01-21,2020,1,7,Project Eta,18
user16,2020-01-21,2020,1,10,Project Kappa,288
user19,2020-01-21,2020,1,4,Project Delta,49
user20,2020-01-21,2020,1,4,Project Delta,59
user21,2020-01-21,2020,1,2,Project Beta,111
user22,2020-01-21,2020,1,1,Project Alpha,106
user24,2020-01-21,2020,1,1,Project Alpha,125
user26,2020-01-21,2020,1,6,Project Zeta,54
user27,2020-01-21,2020,1,8,Project Theta,38
user28,2020-01-21,2020,1,3,Project Gamma,208
user30,2020-01-21,2020,1,10,Project Kappa,63
user31,2020-01-21,2020,1,1,Project Alpha,264
user33,2020-01-21,2020,1,8,Project Theta,112
user34,2020-01-21,2020,1,1,Project Alpha,34
user35,2020-01-21,2020,1,4,Project Delta,11
user37,2020-01-21,2020,1,9,Project Iota,262
user39,2020-01-21,2020,1,6,Project Zeta,235
user40,2020-01-21,2020,1,8,Project Theta,203
user42,2020-01-21,2020,1,6,Project Zeta,98
user43,2020-01-21,2020,1,10,Project Kappa,59
user44,2020-01-21,2020,1,6,Project Zeta,43
user45,2020-01-21,2020,1,4,Project Delta,135
user46,2020-01-21,2020,1,7,Project Eta,14
user47,2020-01-21,2020,1,6,Project Zeta,203
user48,2020-01-21,2020,1,9,Project Iota,71
user49,2020-01-21,2020,1,8,Project Theta,88
user50,2020-01-21,2020,1,8,Project Theta,180
user1,2020-01-22,2020,1,5,Project Epsilon,100
user3,2020-01-22,2020,1,1,Project Alpha,30
user4,2020-01-22,2020,1,1,Project Alpha,198
user5,2020-01-22,2020,1,7,Project Eta,14
user7,2020-01-22,2020,1,8,Project Theta,223
user8,2020-01-22,2020,1,3,Project Gamma,27
user9,2020-01-22,2020,1,6,Project Zeta,104
user10,2020-01-22,2020,1,4,Project Delta,49
user11,2020-01-22,2020,1,7,Project Eta,31
user12,2020-01-22,2020,1,6,Project Zeta,133
user15,2020-01-22,2020,1,4,Project Delta,46
user16,2020-01-22,2020,1,7,Project Eta,26
user17,2020-01-22,2020,1,10,Project Kappa,21
user19,2020-01-22,2020,1,7,Project Eta,86
user21,2020-01-22,2020,1,1,Project Alpha,48
user22,2020-01-22,2020,1,1,Project Alpha,45
user23,2020-01-22,2020,1,8,Project Theta,30
user24,2020-01-22,2020,1,2,Project Beta,83
user27,2020-01-22,2020,1,8,Project Theta,239
user28,2020-01-22,2020,1,9,Project Iota,29
user29,2020-01-22,2020,1,6,Project Zeta,12
user30,2020-01-22,2020,1,1,Project Alpha,300
user31,2020-01-22,2020,1,8,Project Theta,103
user32,2020-01-22,2020,1,3,Project Gamma,108
user33,2020-01-22,2020,1,10,Project Kappa,43
user34,2020-01-22,2020,1,4,Project Delta,171
user36,2020-01-22,2020,1,3,Project Gamma,122
user37,2020-01-22,2020,1,2,Project Beta,101
user38,2020-01-22,2020,1,7,Project Eta,63
user39,2020-01-22,2020,1,6,Project Zeta,103
user40,2020-01-22,2020,1,10,Project Kappa,26
user41,2020-01-22,2020,1,5,Project Epsilon,11
user42,2020-01-22,2020,1,2,Project Beta,14
user43,2020-01-22,2020,1,8,Project Theta,10
user44,2020-01-22,2020,1,5,Project Epsilon,190
user46,2020-01-22,2020,1,1,Project Alpha,235
user47,2020-01-22,2020,1,9,Project Iota,162
user48,2020-01-22,2020,1,6,Project Zeta,25
user49,2020-01-22,2020,1,2,Project Beta,201
user4,2020-01-23,2020,1,4,Project Delta,141
user5,2020-01-23,2020,1,2,Project Beta,254
user7,2020-01-23,2020,1,1,Project Alpha,66
user9,2020-01-23,2020,1,3,Project Gamma,142
user10,2020-01-23,2020,1,1,Project Alpha,210
user11,2020-01-23,2020,1,3,Project Gamma,36
user12,2020-01-23,2020,1,8,Project Theta,52
user14,2020-01-23,2020,1,5,Project Epsilon,31
user15,2020-01-23,2020,1,7,Project Eta,232
user17,2020-01-23,2020,1,2,Project Beta,149
user19,2020-01-23,2020,1,5,Project Epsilon,184
user20,2020-01-23,2020,1,4,Project Delta,142
user21,2020-01-23,2020,1,5,Project Epsilon,43
user22,2020-01-23,2020,1,4,Project Delta,179
user23,2020-01-23,2020,1,5,Project Epsilon,44
user24,2020-01-23,2020,1,7,Project Eta,31
user25,2020-01-23,2020,1,9,Project Iota,191
user31,2020-01-23,2020,1,4,Project Delta,30
user33,2020-01-23,2020,1,3,Project Gamma,96
user34,2020-01-23,2020,1,1,Project Alpha,29
user35,2020-01-23,2020,1,4,Project Delta,253
user36,2020-01-23,2020,1,2,Project Beta,223
user38,2020-01-23,2020,1,5,Project Epsilon,62
user39,2020-01-23,2020,1,9,Project Iota,175
user40,2020-01-23,2020,1,9,Project Iota,180
user41,2020-01-23,2020,1,10,Project Kappa,37
user43,2020-01-23,2020,1,5,Project Epsilon,209
user44,2020-01-23,2020,1,7,Project Eta,30
user45,2020-01-23,2020,1,6,Project Zeta,97
user46,2020-01-23,2020,1,10,Project Kappa,88
user47,2020-01-23,2020,1,10,Project Kappa,125
user48,2020-01-23,2020,1,6,Project Zeta,10
user49,2020-01-23,2020,1,3,Project Gamma,283
user50,2020-01-23,2020,1,4,Project Delta,84
user1,2020-01-24,2020,1,8,Project Theta,137
user3,2020-01-24,2020,1,2,Project Beta,18
user6,2020-01-24,2020,1,3,Project Gamma,120
user7,2020-01-24,2020,1,5,Project Epsilon,18
user9,2020-01-24,2020,1,5,Project Epsilon,166
user10,2020-01-24,2020,1,9,Project Iota,286
user11,2020-01-24,2020,1,6,Project Zeta,107
user12,2020-01-24,2020,1,1,Project Alpha,228
user14,2020-01-24,2020,1,3,Project Gamma,110
user15,2020-01-24,2020,1,3,Project Gamma,177
user17,2020-01-24,2020,1,4,Project Delta,158
user18,2020-01-24,2020,1,7,Project Eta,27
user19,2020-01-24,2020,1,1,Project Alpha,19
user21,2020-01-24,2020,1,4,Project Delta,297
user22,2020-01-24,2020,1,1,Project Alpha,136
user23,2020-01-24,2020,1,10,Project Kappa,53
user24,2020-01-24,2020,1,5,Project Epsilon,44
user25,2020-01-24,2020,1,5,Project Epsilon,86
user28,2020-01-24,2020,1,5,Project Epsilon,126
user29,2020-01-24,2020,1,3,Project Gamma,34
user30,2020-01-24,2020,1,7,Project Eta,16
user32,2020-01-24,2020,1,9,Project Iota,317
user33,2020-01-24,2020,1,9,Project Iota,286
user34,2020-01-24,2020,1,9,Project Iota,22
user36,2020-01-24,2020,1,8,Project Theta,16
user38,2020-01-24,2020,1,3,Project Gamma,78
user39,2020-01-24,2020,1,6,Project Zeta,235
user40,2020-01-24,2020,1,8,Project Theta,233
user42,2020-01-24,2020,1,7,Project Eta,130
user43,2020-01-24,2020,1,4,Project Delta,19
user44,2020-01-24,2020,1,8,Project Theta,39
user46,2020-01-24,2020,1,4,Project Delta,14
user47,2020-01-24,2020,1,5,Project Epsilon,59
user48,2020-01-24,2020,1,6,Project Zeta,78
user49,2020-01-24,2020,1,4,Project Delta,35
user50,2020-01-24,2020,1,5,Project Epsilon,300
user1,2020-01-25,2020,1,8,Project Theta,185
user2,2020-01-25,2020,1,5,Project Epsilon,27
user4,2020-01-25,2020,1,10,Project Kappa,222
user5,2020-01-25,2020,1,4,Project Delta,179
user8,2020-01-25,2020,1,3,Project Gamma,32
user9,2020-01-25,2020,1,2,Project Beta,235
user10,2020-01-25,2020,1,7,Project Eta,219
user13,2020-01-25,2020,1,6,Project Zeta,137
user15,2020-01-25,2020,1,1,Project Alpha,276
user16,2020-01-25,2020,1,10,Project Kappa,43
user17,2020-01-25,2020,1,2,Project Beta,29
user19,2020-01-25,2020,1,10,Project Kappa,33
user21,2020-01-25,2020,1,9,Project Iota,100
user22,2020-01-25,2020,1,5,Project Epsilon,203
user24,2020-01-25,2020,1,3,Project Gamma,46
user25,2020-01-25,2020,1,9,Project Iota,20
user26,2020-01-25,2020,1,8,Project Theta,47
user27,2020-01-25,2020,1,6,Project Zeta,120
user28,2020-01-25,2020,1,8,Project Theta,61
user29,2020-01-25,2020,1,7,Project Eta,91
user31,2020-01-25,2020,1,5,Project Epsilon,32
user32,2020-01-25,2020,1,2,Project Beta,270
user33,2020-01-25,2020,1,7,Project Eta,107
user34,2020-01-25,2020,1,1,Project Alpha,23
user35,2020-01-25,2020,1,9,Project Iota,36
user38,2020-01-25,2020,1,8,Project Theta,25
user40,2020-01-25,2020,1,8,Project Theta,133
user42,2020-01-25,2020,1,2,Project Beta,228
user44,2020-01-25,2020,1,10,Project Kappa,39
user45,2020-01-25,2020,1,5,Project Epsilon,40
user46,2020-01-25,2020,1,2,Project Beta,35
user47,2020-01-25,2020,1,5,Project Epsilon,191
user48,2020-01-25,2020,1,5,Project Epsilon,273
user49,2020-01-25,2020,1,2,Project Beta,230
user2,2020-01-26,2020,1,8,Project Theta,183
user3,2020-01-26,2020,1,9,Project Iota,162
user4,2020-01-26,2020,1,10,Project Kappa,234
user6,2020-01-26,2020,1,1,Project Alpha,226
user7,2020-01-26,2020,1,8,Project Theta,79
user10,2020-01-26,2020,1,8,Project Theta,39
user11,2020-01-26,2020,1,4,Project Delta,210
user12,2020-01-26,2020,1,6,Project Zeta,207
user13,2020-01-26,2020,1,8,Project Theta,150
user14,2020-01-26,2020,1,1,Project Alpha,163
user17,2020-01-26,2020,1,10,Project Kappa,136
user19,2020-01-26,2020,1,8,Project Theta,156
user22,2020-01-26,2020,1,3,Project Gamma,18
user24,2020-01-26,2020,1,6,Project Zeta,10
user25,2020-01-26,2020,1,4,Project Delta,323
user26,2020-01-26,2020,1,7,Project Eta,67
user27,2020-01-26,2020,1,9,Project Iota,117
user28,2020-01-26,2020,1,2,Project Beta,214
user29,2020-01-26,2020,1,10,Project Kappa,11
user31,2020-01-26,2020,1,4,Project Delta,13
user32,2020-01-26,2020,1,7,Project Eta,155
user35,2020-01-26,2020,1,8,Project Theta,80
user36,2020-01-26,2020,1,3,Project Gamma,197
user37,2020-01-26,2020,1,10,Project Kappa,59
user38,2020-01-26,2020,1,9,Project Iota,200
user39,2020-01-26,2020,1,7,Project Eta,88
user40,2020-01-26,2020,1,4,Project Delta,299
user41,2020-01-26,2020,1,5,Project Epsilon,140
user42,2020-01-26,2020,1,2,Project Beta,52
user43,2020-01-26,2020,1,6,Project Zeta,13
user44,2020-01-26,2020,1,7,Project Eta,102
user45,2020-01-26,2020,1,7,Project Eta,115
user48,2020-01-26,2020,1,5,Project Epsilon,163
user49,2020-01-26,2020,1,8,Project Theta,211
user50,2020-01-26,2020,1,9,Project Iota,35
user1,2020-01-27,2020,1,1,Project Alpha,50
user2,2020-01-27,2020,1,1,Project Alpha,60
user3,2020-01-27,2020,1,1,Project Alpha,133
user4,2020-01-27,2020,1,3,Project Gamma,242
user6,2020-01-27,2020,1,2,Project Beta,86
user10,2020-01-27,2020,1,3,Project Gamma,247
user11,2020-01-27,2020,1,1,Project Alpha,265
user12,2020-01-27,2020,1,1,Project Alpha,207
user13,2020-01-27,2020,1,2,Project Beta,156
user15,2020-01-27,2020,1,6,Project Zeta,163
user16,2020-01-27,2020,1,10,Project Kappa,26
user17,2020-01-27,2020,1,1,Project Alpha,66
user18,2020-01-27,2020,1,3,Project Gamma,207
user19,2020-01-27,2020,1,6,Project Zeta,24
user21,2020-01-27,2020,1,2,Project Beta,52
user24,2020-01-27,2020,1,7,Project Eta,27
user25,2020-01-27,2020,1,8,Project Theta,87
user26,2020-01-27,2020,1,6,Project Zeta,130
user27,2020-01-27,2020,1,2,Project Beta,76
user29,2020-01-27,2020,1,4,Project Delta,245
user30,2020-01-27,2020,1,8,Project Theta,84
user31,2020-01-27,2020,1,6,Project Zeta,136
user32,2020-01-27,2020,1,9,Project Iota,73
user33,2020-01-27,2020,1,9,Project Iota,146
user36,2020-01-27,2020,1,4,Project Delta,82
user38,2020-01-27,2020,1,9,Project Iota,97
user39,2020-01-27,2020,1,2,Project Beta,33
user40,2020-01-27,2020,1,9,Project Iota,164
user42,2020-01-27,2020,1,7,Project Eta,129
user43,2020-01-27,2020,1,5,Project Epsilon,254
user44,2020-01-27,2020,1,3,Project Gamma,99
user46,2020-01-27,2020,1,1,Project Alpha,166
user47,2020-01-27,2020,1,2,Project Beta,80
user48,2020-01-27,2020,1,3,Project Gamma,127
user50,2020-01-27,2020,1,8,Project Theta,34
user1,2020-01-28,2020,1,8,Project Theta,41
user2,2020-01-28,2020,1,10,Project Kappa,40
user4,2020-01-28,2020,1,9,Project Iota,24
user6,2020-01-28,2020,1,10,Project Kappa,73
user7,2020-01-28,2020,1,7,Project Eta,155
user9,2020-01-28,2020,1,2,Project Beta,67
user10,2020-01-28,2020,1,10,Project Kappa,26
user13,2020-01-28,2020,1,1,Project Alpha,35
user14,2020-01-28,2020,1,7,Project Eta,301
user15,2020-01-28,2020,1,4,Project Delta,190
user17,2020-01-28,2020,1,7,Project Eta,250
user18,2020-01-28,2020,1,6,Project Zeta,56
user20,2020-01-28,2020,1,9,Project Iota,19
user22,2020-01-28,2020,1,2,Project Beta,81
user25,2020-01-28,2020,1,10,Project Kappa,12
user26,2020-01-28,2020,1,5,Project Epsilon,155
user28,2020-01-28,2020,1,1,Project Alpha,185
user29,2020-01-28,2020,1,2,Project Beta,99
user31,2020-01-28,2020,1,8,Project Theta,236
user32,2020-01-28,2020,1,1,Project Alpha,26
user33,2020-01-28,2020,1,10,Project Kappa,15
user34,2020-01-28,2020,1,4,Project Delta,217
user35,2020-01-28,2020,1,8,Project Theta,37
user36,2020-01-28,2020,1,5,Project Epsilon,22
user38,2020-01-28,2020,1,9,Project Iota,92
user39,2020-01-28,2020,1,3,Project Gamma,293
user41,2020-01-28,2020,1,3,Project Gamma,187
user42,2020-01-28,2020,1,7,Project Eta,89
user43,2020-01-28,2020,1,3,Project Gamma,70
user44,2020-01-28,2020,1,7,Project Eta,250
user46,2020-01-28,2020,1,9,Project Iota,39
user47,2020-01-28,2020,1,5,Project Epsilon,142
user48,2020-01-28,2020,1,3,Project Gamma,24
user49,2020-01-28,2020,1,7,Project Eta,155
user1,2020-01-29,2020,1,1,Project Alpha,107
user2,2020-01-29,2020,1,7,Project Eta,203
user3,2020-01-29,2020,1,5,Project Epsilon,8
user5,2020-01-29,2020,1,6,Project Zeta,28
user6,2020-01-29,2020,1,2,Project Beta,96
user7,2020-01-29,2020,1,7,Project Eta,10
user8,2020-01-29,2020,1,3,Project Gamma,82
user10,2020-01-29,2020,1,2,Project Beta,251
user11,2020-01-29,2020,1,10,Project Kappa,258
user13,2020-01-29,2020,1,9,Project Iota,131
user14,2020-01-29,2020,1,7,Project Eta,46
user15,2020-01-29,2020,1,9,Project Iota,19
user16,2020-01-29,2020,1,3,Project Gamma,31
user17,2020-01-29,2020,1,4,Project Delta,50
user22,2020-01-29,2020,1,7,Project Eta,222
user24,2020-01-29,2020,1,6,Project Zeta,62
user26,2020-01-29,2020,1,5,Project Epsilon,29
user27,2020-01-29,2020,1,1,Project Alpha,133
user28,2020-01-29,2020,1,3,Project Gamma,160
user29,2020-01-29,2020,1,10,Project Kappa,156
user30,2020-01-29,2020,1,8,Project Theta,31
user31,2020-01-29,2020,1,3,Project Gamma,57
user33,2020-01-29,2020,1,6,Project Zeta,115
user36,2020-01-29,2020,1,3,Project Gamma,148
user43,2020-01-29,2020,1,7,Project Eta,37
user44,2020-01-29,2020,1,1,Project Alpha,14
user46,2020-01-29,2020,1,9,Project Iota,240
user48,2020-01-29,2020,1,8,Project Theta,315
user49,2020-01-29,2020,1,8,Project Theta,108
user1,2020-01-30,2020,1,9,Project Iota,17
user2,2020-01-30,2020,1,6,Project Zeta,282
